headline,date,link,content_text,category,Sentiment
"Genjot Kendaraan Listrik, PLN Modifikasi Tiang Listrik Jadi 2.000 SPKLU",2024-08-09 06:11:35,https://finance.detik.com/ekonomi-hijau/d-7481304/genjot-kendaraan-listrik-pln-modifikasi-tiang-listrik-jadi-2-000-spklu,"Direktur Transmisi dan Perencanaan Sistem PLN Evy Haryadi menjelaskan, PLN menyediakan ribuan stasiun pengisian kendaraan listrik umum SPKLU dan stasiun penukaran baterai kendaraan listrik umum SPBKLU bagi masyarakat.Upaya menyukseskan transisi energi yang pertama, yang paling dekat kita menjalankan EV ekosistem dengan membangun SPKLU dan SPBKLU, katanya di booth PLN di Festival Lingkungan, Iklim, Kehutanan dan Energi Baru Terbarukan Festival LIKE 2 di JCC, Senayan, Jakarta Pusat, Jumat 982024.Menurutnya akan ada sekitar 2.200 SPBKLU yang dibangun PLN tahun ini. Selain itu PLN juga mengubah tiang listrik menjadi SPKLU yang jumlahnya mencapai 2.000 di tahun ini.Lalu sekitar 2.200 SPBKLU, kita juga tahun ini memasang sekitar 2.000 SPKLU di tiangtiang untuk memudahkan, itu di EV ekosistem, sehingga diharapkan transisi energi di sektor transportasi terjadi, bebernya.Kemudian PLN juga memberikan dukungan sebanyak 16 ribu home charging untuk memudahkan isi daya kendaraan listrik masyarakat. Upaya lain untuk menggenjot transisi energi adalah pengembangan Pembangkit Listrik Tenaga Surya PLTS.Ia mencontohkan proyek PLTS terapung Cirata yang merupakan proyek kerja sama antara PLN dan perusahaan asal Uni Emirat Arab, Masdar. Dengan kapasitas pembangkit 145 megawatt, proyek tersebut menjadi PLTS terapung terbesar di Asia Tenggara.Dan yang lainnya adalah cofiring dan tentunya PLTS yang bakal kita bangun ke depan. Kemarin kita juga bangun 145 megawatt di Cirata, sebut dia.Selain itu ada proyek lain yang akan dibangun seperti PLTS Jatigede berkapasitas 100 megawatt, hingga PLTS terapung Singkarak berkapasitas 50 megawatt. Evy menegaskan komitmen PLN dalam membangun energi baru terbarukan dalam jangka panjang dan pendek. ilyhns",Politik,Netral
"6 Cara Cek ID Pelanggan PLN dengan Mudah, Bisa Lewat Meteran Listrik dan PLN Mobile",2024-06-07 23:06:25,https://finance.detik.com/energi/d-7379400/6-cara-cek-id-pelanggan-pln-dengan-mudah-bisa-lewat-meteran-listrik-dan-pln-mobile,"ID pelanggan PLN digunakan untuk mengetahui tagihan listrik yang dibayarkan setiap bulan dan mengisi token listrik. Sehingga, mengetahui ID pelanggan sangatlah penting.Namun, ada kemungkinan pelanggan lupa IDnya, sehingga tidak bisa melakukan pembayaran. Jangan khawatir, kamu bisa mengetahui ID pelanggan PLN dengan cara berikutCara cek ID pelanggan PLN bisa dilakukan dengan melihat struk pembayaran, mengecek meteran listrik hingga mendatangi kantor PLN terdekat. Berikut penjelasan lengkapnya. Untuk mengetahui ID pelanggan, kamu bisa melihat struk pembayaran lama. Cara mengeceknya adalah sebagai berikutCara selanjutnya adalah dengan mengecek meteran listrik. Kamu bisa menemukan ID pelanggan di barcode meteran.Aplikasi PLN Mobile bisa meudahkan smua keperluan listrik dan rumah. ID pelanggan juga bisa dilihat melalui aplikasi ini. Caranya yaituCara selanjutnya adalah dengan menghubungi call center PLN di nomor 123. Kamu tinggal menyampaikan permintaan cek ID pelanggan dan mencantumkan informasi yang diperlukan.Selain menghubungi call center, cek ID pelanggan juga bisa dilakukan dengan mengirimkan pesan lewat media sosial PLN. Berikut langkahlangkahnyaCara terakhir adalah mendatangi kantor area pelayanan PLN terdekat. Sampaikan permintaan pengecekan ID pelanggan dengan membawa petunjuk identitas yang dibutuhkan.Itulah beberapa cara cek ID pelanggan untuk pembayaran tagihan listrik. Semoga informasi ini dapat membantumu ya,",Uncategorized,Netral
PLN  WRI Lanjutkan Kolaborasi Strategis Hadirkan Layanan Listrik Hijau,2024-05-12 09:02:13,https://finance.detik.com/energi/d-7336129/pln-wri-lanjutkan-kolaborasi-strategis-hadirkan-layanan-listrik-hijau,"Bersamaan dengan perayaan Hari Bumi 2024, PT PLN Persero melanjutkan kolaborasi dengan World Resources Institute WRI Indonesia dalam mengembangkan inovasi produk hijau untuk sektor industri dan strategi manajemen karbon. Hal ini searah dengan komitmen perseroan untuk mendukung pemerintah Indonesia mencapai target Net Zero Emissions NZE tahun 2060 atau lebih cepat.Melalui Perayaan Hari Bumi PLN 2024 yang bertajuk PLN EcoRangers Empowering a Sustainable Lifestyle, Direktur Utama PLN Darmawan Prasodjo mengungkapkan kondisi iklim dunia mendorong PLN untuk terus mengupayakan langkahlangkah strategis dalam pengurangan emisi karbon dari sektor kelistrikan. Upaya ini menjadi langkah adaptif dan inovatif bagi PLN, terutama dalam menghadapi pergeseran industri energi yang semakin mengedepankan keberlanjutan.Bumi memanas, tugas kita adalah bagaimana memastikan kehidupan generasi mendatang lebih baik dari hari ini, untuk itu kami terus berupaya melakukan transisi ke energi bersih. Kami di PLN berkomitmen untuk terus berinovasi dan berkolaborasi dengan berbagai pihak untuk memastikan bahwa di masa depan energi yang kita gunakan adalah yang bukan hanya andal dan robust, tapi juga ramah lingkungan, ujar Darmawan dalam keterangan tertulis, Minggu 1252024. Lebih lanjut, Darmawan juga menuturkan perpanjangan kerja sama dengan WRI Indonesia hingga 2027 merupakan salah satu langkah konkret PLN untuk terus meningkatkan porsi energi baru terbarukan EBT di Indonesia. Mengingat kolaborasi sebelumnya telah menghasilkan salah satu produk unggulan yakni Renewable Energy Certificate REC, bagian dari Green Energy as a Service GEAS dalam memenuhi kebutuhan sektor industri terhadap listrik hijau.Kolaborasi antara PLN dengan WRI Indonesia merupakan salah satu jalan kami untuk merealisasikan rencana transisi energi. PLN berkomitmen untuk terus mengupayakan hadirnya layanan listrik hijau yang dapat dijangkau oleh masyarakat dan pelaku industri, imbuhnya.Sementara itu, Dewan Pembina WRI Indonesia Masyita Crystallin menyampaikan, sejak tahun 2020, PLN dan WRI Indonesia telah menjalin kolaborasi efektif dalam mengembangkan produk hijau. Oleh karena itu, perpanjangan kerja sama ini diharapkan dapat membantu PLN dan Pemerintah Indonesia untuk terus mengurangi emisi karbon dari sektor energi.Indonesia telah menetapkan target terbarunya untuk Nationally Determined Contribution NDC, yakni untuk mengurangi emisi karbon sebesar 31,89 secara mandiri dan 43,2 dengan bantuan internasional. Merespons kondisi tersebut, PLN dan WRI Indonesia sepakat untuk melanjutkan kerja sama dalam pengembangan produk listrik hijau dan menganalisis peluang implementasi Nilai Ekonomi Karbon NEK di sektor kelistrikan, pungkas Masyita.",Politik,Netral
PLN Mau Kembangkan Hutan Tanaman Energi di LampungSumbawa,2024-08-08 14:01:29,https://finance.detik.com/energi/d-7480489/pln-mau-kembangkan-hutan-tanaman-energi-di-lampung-sumbawa,"Biomassa disebut sebagai peluang emas untuk menekan emisi gas rumah kaca. Karena itu PT PLN Persero melalui anak perusahaannya, PLN Nusantara Power berupaya mengembangkan ekosistem biomassa demi mempercepat target net zero emission NZE pada 2060.Salah satunya melalui program Hutan Tanaman Energi HTE yang dikembangkan di Cirata, Kabupaten Bandung Barat, Jawa Barat. Technician Generation and Project Technology Development PLN Ivan Bagus Novendianto mengatakan adanya program HTE bertujuan untuk mencegah deforestasi lahan serta mengurangi sedimentasi waduk. Namun di samping itu juga sebagai penyedia alternatif baku pencampuran bahan bakar cofiring pembangkit listrik tenaga uap PLTU. Diketahui, hutan tanaman energi di Kawasan Cirata memanfaatkan lahan non produktif untuk ditanami pohon kaliandra dan gamal yang dijadikan biomassa. Tujuannya mencegah deforestasi lahan, mengurangi sedimentasi batu. Ketiga sebagai potensi bahan baku co firing biomassa, katanya dalam Talkshow Festival LIKE 2 bertajuk Peran PLN NP dalam Pengembangan Pembangkit EBT dan Rendah Karbon, Kamis 882024.Tak hanya di Lampung, pihaknya juga berencana memperluas implementasi HTE di sejumlah daerah lain, antara lain Lampung dan Sumbawa, Nusa Tenggara Barat. Kenapa Lampung Karena banyak potensi biomassa di sana, dan ada 2 pembangkit yang lebih siap memanfaatkan biomassa tersebut, jelasnya. Saat ini menurutnya progres pengembangan HTE di kedua daerah tersebut masih sekitar 30. Sumbawa dan Lampung progresnya belum banyak. Progresnya 30 memanfaatkan lahan kritis atau lahan kering. Progresnya masih rendah, tuturnya. Untuk diketahui, Festival LIKE 2 merupakan agenda yang merangkum akumulasi kerjakerja dan langkah korektif bidang Lingkungan Hidup, Iklim, Kehutanan dan Energi khususnya energi terbarukan. Adapun tema yang diambil dalam festival yang digelar pada 811 Agustus 2024 dI Jakarta Convention Center Hall A  B, Senayan, Jakarta ini yaitu 10 Tahun Kerja untuk SustainabilitasAcara ini akan diisi oleh berbagai kegiatan diantaranya I LIKE CONCERT, I LIKE WALK Fun Walk, Talkshow, Exhibition, Coaching Clinic, Sellers Meet Buyer, Demo Inovasi, Competition, dan KLHK Appreciation Night.",Sosial,Positif
PLN Sebut Hidrogen Bisa Jadi Alternatif Sumber Energi Kendaraan Listrik,2024-08-09 01:05:17,https://finance.detik.com/energi/d-7480750/pln-sebut-hidrogen-bisa-jadi-alternatif-sumber-energi-kendaraan-listrik,"Kendaraan listrik Electric Vehicle makin masif penggunaannya di Tanah Air, apalagi penggunaan EV dinilai lebih ramah lingkungan. Tak cuma ditenagai baterai, EV ternyata bisa dimodifikasi untuk menggunakan tambahan hidrogen sebagai sumber energinya.Sebagaimana diketahui, sumber energi listrik pada EV umumnya didapat dari baterai yang terpasang dalam mobil tersebut. Tanpa perlu menggunakan bahan bakar minyak, EV bisa digunakan jika Anda telah menyimpan energi di dalam baterai untuk penggunaan dalam jangka waktu dan jarak tertentu.Technician Generation and Project Technology Development PLN Ivan Bagus Novendianto mengungkapkan ternyata EV juga bisa dimodifikasi jadi mobil hidrogen, sehingga sumber energinya menjadi terdiversifikasi. Modifikasi electric vehicle kan pakai baterai ya, ini tambah hidrogen. Nanti hidrogennya pakai teknologi proton exchange membrane PEM yang menangkap udara dari luar, sumber hidrogen berupa tabung kemudian bisa dipakai untuk menggerakkan mobil, ungkap Ivan dalam salah satu sesi talkshow di Festival LIKE 2 yang berlangsung di JCC Senayan.Dalam talkshow bertajuk Peran PLN NP dalam Pengembangan Teknologi dan Pembangkit EBT Mendukung Transisi Energi menuju NZE 2060 ini, Ivan mengatakan hadirnya inovasi mobil hidrogen ini merupakan wujud diversifikasi. Dengan infrastruktur EV yang sudah kuat di Tanah Air, pihaknya pun turut menjadi pelopor melalui hadirnya infrastruktur baru berupa titiktitik pengisian hidrogen atau Hydrogen Refueling Station HRS.Jadi sebenarnya EV bisa dimodifikasi jadi mobil hidrogen. Hidrogennya nanti diisi di pengisian hidrogen umum. Kelebihannya, pengisian hidrogen cukup 5 menit untuk menambah daya tempuh sepanjang 70 km total 270 km tergantung kemampuan baterai, terangnya.Diketahui, pada Februari 2024 lalu PLN meresmikan HRS pertama di Indonesia yang berlokasi di Senayan. HRS ini mampu memasok kebutuhan daya bagi 438 mobil hidrogen per tahunnya dengan asumsi jarak tempuh 100 km per harinya.Dengan konsep HighSpeed Hydrogen Refueling Station, HRS ini nantinya akan mampu melakukan pengisian hidrogen dengan skala komersial dengan waktu pengisian hanya kurang dari lima menit.Dilansir dari laman Kementerian ESDM, HRS Senayan dari PLN menjadi stasiun pengisian bahan bakar hidrogen yang memiliki 3 jenis layanan jasa, yaitu jasa pengisian bahan bakar untuk mobil hidrogen, jasa pengisian mobil listrik, dan hydrogen centre sebagai pusat pelatihan.Adapun saat ini HRS yang digunakan berbasis tekanan 350 bar. Selanjutnya akan ditambahkan dengan HRS berbasis 700 bar agar semakin dapat melayani kebutuhan kendaraan berbasis hidrogen.",Politik,Netral
"Kurangi Emisi, PLN Genjot Utilisasi Hidrogen untuk EVPembangkit",2024-08-09 07:10:02,https://finance.detik.com/energi/d-7481317/kurangi-emisi-pln-genjot-utilisasi-hidrogen-untuk-ev-pembangkit,"PLN terus berupaya mewujudkan target Net Zero Emission NZE di 2060 melalui program jangka pendek maupun jangka panjang. Salah satu dengan mendorong penggunaan renewable energyenergi baru terbarukan EBT seperti hidrogen.Komitmen kita dalam transisi energi, pertama kita lakukan perencanaan dengan baik. Kita sudah punya RUPTL 20212030 yang kita upgrade menjadi program accelerated renewable energy development ARED, bagian darinya ada RUPTL 20242033 yang akan segera kita luncurkan tahun ini, ungkap Direktur Transmisi dan Perencanaan Sistem PLN Evy Haryadi saat ditemui di Festival LIKE 2 yang diinisiasi KLHK di JCC Senayan, Jumat 982024.Salah satu penerapan renewable energy yang mulai dilakukan ialah utilisasi hidrogen sebagai green energy untuk bahan bakar pembangkit. Sudah ada 22 lokasi yang kita utilize. Kita bisa memanfaatkan 128 juta ton hidrogen di pembangkit. Ada juga uji coba hidrogen di beberapa pembangkit, kita persiapan untuk ke depan kalau pembangkit gas harus kita hilangkan emisinya. Jadi akan kita mulai dengan cofiring gas dan hidrogen, sambil bertahap kita tingkatkan dan secara total kita harapkan tak lagi menggunakan gas tapi juga menggunakan hidrogen, ujarnya.Tak hanya dimanfaatkan sebagai bahan bakar di pembangkit dengan teknologi cofiring, hidrogen juga tersedia untuk menjadi sumber energi kendaraan listrik. Ia mengatakan pihaknya telah menghadirkan satu percontohan Stasiun Pengisian HidrogenHydrogen Refueling Station HRS di Senayan, Jakarta.HRS ini mampu memasok kebutuhan daya bagi 438 mobil hydrogen per tahunnya, dengan asumsi jarak tempuh 100 km per harinya. Dengan konsep HighSpeed Hydrogen Refueling Station, HRS ini nantinya akan mampu melakukan pengisian hidrogen dengan skala komersial dengan waktu pengisian hanya kurang dari lima menit.Energi hidrogen ini nantinya dapat dimanfaatkan oleh mobil listrik sebagai modifikasi alternatif bahan bakar, atau dimanfaatkan sepenuhnya untuk kendaraanmobil hidrogen ke depannya.",Politik,Netral
Ini Penjelasan Lengkap PLN soal Pelebaran Batas Daya Golongan Pelanggan,2024-07-31 10:36:24,https://finance.detik.com/energi/d-7466873/ini-penjelasan-lengkap-pln-soal-pelebaran-batas-daya-golongan-pelanggan,"Pemerintah melalui Kementerian ESDM melakukan stratifikasi tarif listrik atau pelebaran batas daya pada beberapa golongan tarif listrik PT PLN Persero yang diatur dalam Peraturan Menteri ESDM Nomor 7 Tahun 2024 tentang Tarif Tenaga Listrik yang Disediakan oleh PT PLN Persero. Beberapa golongan yang mengalami stratifikasi yakni traksi, curah, bisnis dan rumah tangga.Direktur Retail dan Niaga PLN Edi Srimulyanti menerangkan, sebelum Permen 7 Tahun 2024, golongan listrik pelanggan mengacu pada Permen Nomor 28 Tahun 2016. Berdasarkan data yang disajikan, golongan rumah tangga berdasarkan Permen 28 Tahun 2016 paling tinggi yakni 6.600 VA ke atas menggunakan tegangan rendah TR.Lalu, golongan bisnis paling tinggi yakni di atas 220 KVA menggunakan tegangan menengah TM. Untuk golongan traksi paling tinggi di atas 200 KVA menggunakan TM dan golongan curah paling tinggi di atas 200 KVA menggunakan TM. Traksi itu hanya ada TM, kemudian C itu curah hanya ada TM, katanya di Direktorat Jenderal Ketenagalistrikan Jakarta, Rabu 3172024.Dia mengatakan, seiring membaiknya kondisi perekonomian memicu perkembangan permintaan demand baru. Dia mengatakan, saat ini tumbuh rumahrumah mewah yang membutuhkan daya di atas 200 KVA. Sementara, golongan listrik rumah paling tinggi sebelum adanya Permen 7 Tahun 2024 adalah 6.600 VA ke atas dengan TR.Alhamdulillah pertumbuhan ekonomi sudah membaik, sehingga tumbuh rumahrumah mewah yang membutuhkan daya di atas 200 kVA, jadi kebanyakan rumah artis dan rumah pengusaha, ungkapnya.Tak hanya itu, berkembang juga bisnis besar seperti data center dengan kebutuhan daya 30 MVA. Nah ini daftar yang sudah masuk ke kami, data center ini sudah lebih dari 3.000 MVA yang sudah masuk bermohon, dan ini memang ngumpul di daerah Jawa Barat, kemudian DKI itu di daerah Kuningan, kemudian satu lagi di Batam. Tiga kota ini yang paling banyak peminatnya untuk pelangganpelanggan data center, paparnya.Berikutnya, adanya Kereta Cepat Whoosh dengan daya di atas 30 MVA membutuhkan tegangan tinggi TT. Dia juga mengatakan, kendaraan listrik atau electric vehicle EV berkembang cepat. Oleh karena itu, butuh wadah untuk mendukung percepatan ekosistem EV ini.Kemudian juga kita semua sudah tahu, tadi sudah dijelaskan, bagaimana EV ini bisa lebih cepat tumbuhnya, karena terkait dengan pemanasan global, di mana kendaraankendaraan yang berbasis BBM atau fosil itu bisa beralih kepada kendaraan yang berbasis listrik. Nah di sinilah maka perlu diwadahi bagaimana kita bisa mempercepat ekosistem EV, paparnya.Berdasarkan keterangan Kementerian ESDM terdapat 4 golongan pelanggan PLN yang mengalami pelebaran daya",Ekonomi,Netral
PLN Butuh Rp 20 TTahun buat Turunkan Emisi Karbon,2024-09-17 05:23:00,https://finance.detik.com/ekonomi-hijau/d-7544016/pln-butuh-rp-20-t-tahun-buat-turunkan-emisi-karbon,"Namun, Director of Legal  Human Capital PLN Yusuf Didi Setiarto mengungkap pihaknya membutuhkan dana besar untuk mewujudkan pembangunan tersebut. Dia memperkirakan dana yang dibutuhkan PLN mencapai Rp 20 triliun per tahun.Proposal PLN konkret, kita membutuhkan dukungan pemerintah untuk mensukseskan ini sekitar US 15 billion. Kalau dukungan goverment untuk infrastruktur transmisi dan lain lain ini bisa diwujudkan sampai 2060. Artinya bukan US 15 billion one time, tidak ya. Jadi kirakira Rp 20 triliun setahun diinject ke PLN untuk pembangunan infrastruktur ini, kata dia dalam detikcom Leaders Forum Menuju Indonesia Hijau Inovasi Energi dan Sumber Daya Manusia, di Hotel St. Regis, Jakarta Selatan, Selasa 1792024.Menurutnya jika dana itu tercukupi setiap tahunnya untuk pembangunan infrastruktur transmisi, maka citacita Indonesia nol emisi karbon pada 2060 buka sekedar mimpi.Insyaallah mimpi kita untuk menjadi lebih hijau di kemudian hari bukan sebatas isapan jempol, tambahnya.PLN berencana untuk membangun asetaset besar yang menghasilkan energi hijau di Indonesia. Menurutnya potensi energi hijau di Indonesia sangat besar.Kita akan menjemput energi hijau yang ada pusatpusat pembangkitan seperti Sumatera yang kita tahu ada hydro power di Aceh Sumatera Utara dan beberapa di Sumatera Barat, sedangkan asetaset geothermal kita di Sulawesi Selatan, Sumatera Utara, Sumatera Barat, pungkasnya. adarrd",Teknologi,Positif
Begini Strategi Anak Usaha PLN Jadi Perusahaan Global,2024-06-10 08:56:00,https://finance.detik.com/energi/d-7384504/begini-strategi-anak-usaha-pln-jadi-perusahaan-global,"PT PLN Indonesia Power PLN IP melakukan pemberian nama baru rebranding tiga anak usaha dalam rangka mencapai target menjadi perusahaan global.Direktur Utama PLN Indonesia Power Edwin Nugraha Putra dalam keterangannya di Jakarta, Senin, mengatakan PLN IP melakukan transformasi 2.0 untuk mendukung akselerasi menuju perusahaan berskala global, dengan mengoptimalkan beragam asetnya dalam mengembangkan energi baru dan terbarukan EBT.Transformasi PLN menjadi landasan aksi korporasi ke depannya, salah satunya dengan membentuk Subholding Generation Company PLN IP, sehingga perusahaan harus mengembangkan asetnya. Kami sekarang memiliki aset dan harus mengembangkan aset tersebut terutama pengembangan pembangkitpembangkit, katanya. Edwin melanjutkan PLN telah mengubah visi yang sebelumnya menjadi perusahaan terbesar seAsia Tenggara kini menargetkan masuk dalam Top Fortune Global 500 dan sebagai bagian dari subholdingnya, PLN Indonesia Power harus berkontribusi dalam mencapai visi tersebut.PLN Indonesia Power akan mendukung visi PLN untuk mencapai Top Fortune Global 500 yang untuk menuju ke sana bagaimana menambah revenue, tetapi cost harus ditekan, tuturnya.Menurut Edwin, PLN Indonesia Power pun telah menghadapi tantangan transisi energi dalam mencapai target net zero emission NZE pada 2060 dengan mengoptimalkan pembangkit berbasis EBT.Untuk mencapainya, korporasi melakukan berbagai terobosan, salah satunya dengan mengoptimalkan peran anak usahanya dalam melakukan transformasi.Tiga anak usaha PLN Indonesia Power melakukan transformasi rebranding yakni Cogindo Daya Bersama menjadi PLN Indonesia Power Services, Putra Indo Tenaga menjadi PLN Indonesia Power Renewables, dan Indo Tenaga Hijau menjadi PLN Indonesia Geothermal.Rebranding tiga anak usaha ini menjadi langkah PLN Indonesia Power dalam menjawab tantangan ke depan, sehingga apa yang diharapkan PLN menuju perusahaan Top Fortune Global 500 dapat tercapai, sebutnya.Edwin mengungkapkan rebranding tersebut berbasis pada masa depan yang fokus terhadap NZE, sehingga pengembangan EBT sangat dikedepankan, baik dari pengoperasian hingga pemeliharaan pembangkit.Hal itu pun diterapkan pada anak usaha yang bergerak pada bisnis operasi dan pemeliharaan pembangkit listrik, PLN Indonesia Power Services.Perusahaan tersebut berfokus pada pengembangan bisnis solusi berbagai teknologi pembangkit dan tentunya EBT, meliputi jasa operation, maintenance, and repair dan overhoul serta energy supply untuk seluruh fasilitas energi baik pembangkit dan nonpembangkit serta ekspansi bisnis dengan agresif di global.Fokus PLN IP Services yang selama ini berorientasi pada operation and maintenance OM pembangkit listrik dalam negeri, namun kini mulai mengembangkan bisnisnya ke luar negeri, jelas Edwin.Selain itu, Putra Indo Tenaga sebagai anak usaha yang fokus pada pengembangan bisnis investasi di bidang energi, bertransformasi menjadi PLN Indonesia Power Renewables.Berperan aktif mengembangkan portofolio investasi yang berfokus pada energi baru terbarukan dalam mendukung agenda besar transisi energi Pemerintah Indonesia dan keberlanjutan PLN Group sebagai upaya mencapai NZE.Sedangkan, rebranding Indo Tenaga Hijau menjadi PLN Indonesia Geothermal akan membuat PLN Indonesia Power lebih fokus pada pengembangan energi panas bumi. Inilah babak baru perjalanan PLN Indonesia Power, menjadi leading and sustainable power company dan mendukung pencapaian masuk dalam Top Fortune Global 500, sebut Edwin.",Politik,Positif
PLN Komitmen Manfaatkan EBT Kita Punya Potensi Besar Tenaga HidroSurya,2024-08-15 01:05:46,https://finance.detik.com/ekonomi-hijau/d-7489707/pln-komitmen-manfaatkan-ebt-kita-punya-potensi-besar-tenaga-hidro-surya,"Beragam upaya telah dilakukan PLN hingga meraih Anugerah Ekonomi Hijau dari detikcom beberapa waktu lalu. Dalam ajang ini, PLN meraih penghargaan dalam kategori Infrastruktur Energi Baru Terbarukan EBT Ramah Lingkungan.Direktur Transmisi dan Perencanaan Sistem PLN Evy Haryadi mengungkapkan Indonesia punya potensi energi terbarukan yang sangat besar.Potensi energi EBT sangat besar, mulai dari hidro, panas bumi, sampai dengan energi surya maupun wind angin. Ini tentunya akan membawa kemajuan di sisi pembangunan EBT lebih baik ke depan, tutur Evy dalam keterangannya.Ia menegaskan PLN tentunya tidak hanya berkomitmen menghasilkan energi untuk tenaga listrik. Namun juga ikut memastikan energi yang dihasilkan bebas emisi dan bisa mendukung sistem berkelanjutan di Indonesia.Tentunya kami ingin mengucapkan terima kasih kepada detikcom yang telah memberikan anugerah untuk pendukung ekosistem berkelanjutan kepada PLN. Anugerah ini sangat berarti untuk PLN, ujar Evy.Anugerah ini akan memberikan dukungan lebih kepada kita untuk berusaha lebih baik lagi. Saat ini PLN sudah mempunyai 1 rencana tentang bagaimana kita akan mencapai Net Zero Emission tahun 2060. Kami sudah bersama dengan Kementerian ESDM, menset up green RUPTL yang sudah ada sampai saat ini dan saat ini kami sedang mengembangkan kembali accelerated development of renewable energy ke depan, jelasnya.Sebagai informasi, detikcom menganugerahkan penghargaan ini kepada perusahaan yang ikut menaruh perhatian untuk memudahkan pemanfaatan energi baru terbarukan EBT. Pemanfaatan EBT ini disebut ikut menjaga ketahanan energi nasional serta memperkuat upaya mitigasi terhadap perubahan iklim.Adapun apresiasi ini diberikan kepada usaha yang terus meningkatkan aksesibilitas publik dalam memanfaatkan energi ramah lingkungan. akdakd",Lingkungan,Netral
Perusahaan Energi Thailand Lirik Sistem Milik Anak Usaha PLN,2024-07-15 06:25:57,https://finance.detik.com/energi/d-7440130/perusahaan-energi-thailand-lirik-sistem-milik-anak-usaha-pln,"Perusahaan energi asal Thailand, Banpu Public Company Limited, melirik Sistem digitalisasi pembangkitan, Reliability and Efficiency Optimization Center REOC PLN Indonesia power.Direktur Utama PLN Indonesia Power Edwin Nugraha Putra mengatakan, REOC telah menarik perhatian dunia sebab terbukti andal dan efisien, dalam memantau lebih dari 20 GWh berbagai teknologi pembangkit listrik di 20 lokasi unit dan lebih dari 50.000 parameter.REOC merupakan bukti keberhasilan PLN Indonesia Power dalam dalam mengelola digitalisasi pembangkit, kata Edwin dalam keterangan resmi, Senin 1572024. Atas hal tersebut, REOC pun kini telah menjadi objek objek studi banding oleh Banpu Public Company Limited. Perwakilan perusahaan tersebut pun langsung mengunjungi kantor Pusat PLN IP untuk membuktikan langsung kinerja sistem tersebut.Kesempatan besar bagi kami untuk menunjukkan inovasi teknologi pengelolaan pembangkit listrik berbasis industri 4.0 REOC kepada dunia, tuturnya.Edwin mengungkapkan, REOC sebuah teknologi yang dikembangkan secara mandiri oleh para engineer terbaik PLN Indonesia Power sebagai wujud dari digitalisasi, inovasi dan efisiensi pembangkit.REOC merupakan bentuk nyata dari salah satu komitmen kami terhadap inovasi teknologi serta keunggulan operasional dalam industri energi, terang Edwin.Salah satu perwakilan delegasi BANPU, Office Manager, Office of Chief Operating Officer COO BANPU, Anuttara Tonwong, mengapresiasi dan kekaguman terhadap teknologi digitalisasi pembangkit yang diterapkan oleh PLN IP.Transformasi digital pembangkit yang diterapkan PLN IP sungguh luar biasa, dengan menggunakan AI REOC memiliki dampak siginifikan dalam efisien, produktivitas, pengambilan keputusan secara tepat dan akurat. Namun semua hanya alat bantu yang tidak bisa menggantikan manusia, tetapi perlu diingat manusia yang tidak bisa menggunakan AI akan digantikan dengan yang bisa mengoperasikan AI, tutur Anuttara.",Teknologi,Netral
